816,2462,16967,22378,7913,13374,11207,9788,12297,12018,11991,1328,1009,4216,8761,3985,82748,1291,8480,3433,107,549,686,11132,436,76951,2908,78,2170,2248,3349,4878,7196,3639,5547,3873,24363,20034,17019,3211,4737,3118,50359,48105,3892,14058,1003,4139,16502,5067,8268,371,25519,12313,9702,12484,49971,1712,1473,16687,10145,1666,9459,2458,914,1929,5348,8442,1847,3390,5463,45103,7700,7792,3565,14293,868,6560,1871,3328,23956,3081,11275,1829,7619,13993,5559,7706,7943,5415,10721,6371,3635,315
818,2322,14300,7431,7481,10606,10627,7397,8313,10489,8836,1215,958,3447,10538,3329,80700,1553,7733,3672,86,517,543,8823,430,77349,2732,76,1897,1951,3145,2755,3599,3196,6150,3299,18021,16074,13178,3126,3099,2974,45688,43785,3742,12144,912,4887,13918,2725,8293,339,16458,8758,10106,8775,42571,1622,1215,12506,9779,2002,9012,3165,949,1203,3368,8390,1446,4229,5348,39348,7739,7665,2201,10142,871,6144,1745,2872,18116,2365,10396,1601,7236,12235,4281,7172,5550,3537,9412,5889,2060,242
821,1821,16950,21166,6457,12108,11581,9184,17676,10266,7928,1188,883,3331,10431,3387,81037,1489,7606,4049,88,517,684,8278,327,78488,1751,70,1719,1770,2067,3370,4397,3115,5902,3310,23752,18513,12720,2983,3957,1992,46287,43604,3372,13076,950,5484,12055,3736,8199,336,23562,9160,10027,9415,44910,1556,1411,11841,10130,2496,7740,3262,1124,1266,5425,6972,2124,3541,4950,39792,6926,7061,2961,9724,953,6932,1938,2969,19354,3031,10466,1928,6521,11751,4692,5655,6209,3951,9810,5977,2368,188
824,2555,17508,13475,7433,12061,12956,8896,10511,11803,8049,1114,956,3570,12969,3542,79704,1785,7713,3239,123,465,634,9580,280,75536,2585,92,1888,1810,3229,4070,6083,3261,5832,3110,20983,17459,14221,3063,3234,1816,44171,42651,3676,14075,723,4564,13237,2539,9693,340,17769,10031,11345,10521,40596,2102,1132,12894,10515,1303,8763,2202,693,1799,4102,8739,1506,3226,5531,37983,6922,7250,2742,10827,827,6166,2175,2803,21364,2842,10536,1743,7421,11893,4538,7980,6113,4065,10865,6341,2419,200
825,2491,17701,54470,6690,13228,11598,9474,49601,13184,8073,1368,1075,3935,11109,4054,89666,2044,9539,2942,103,469,636,11146,418,86221,3017,86,2144,2326,2926,5370,6370,4003,6717,4354,26528,18731,16724,3767,5082,2934,53711,51415,3161,13524,1142,4925,14752,5059,8839,363,27718,10944,9878,10597,51786,1860,1026,16645,10748,1498,7447,2279,1410,1579,5294,9156,1496,3897,5794,48799,6983,8994,3350,12078,1041,8193,2264,3639,20733,3717,12675,1706,6387,13516,4537,7853,6962,4506,9941,6893,4430,209
828,1480,13083,10756,5606,12445,8821,6304,12210,9880,8051,966,846,3283,8294,3346,64221,1042,6762,3262,85,461,441,7851,326,63334,1864,66,1834,1809,1828,3013,5098,3210,4397,2698,20140,15573,11026,3273,2929,1297,39027,40469,2928,11976,711,4564,11603,3074,7304,366,19775,11136,7511,8825,37350,1563,922,12125,8660,912,7575,2477,523,1286,4083,6816,860,2107,4857,34480,5780,6618,3355,10241,651,4970,1236,2339,17147,2668,9048,1398,5917,10911,3501,5738,6176,3527,8752,5502,2450,208
829,1971,12937,8964,5797,10706,8522,7270,10144,10546,7202,1239,1029,3668,8251,3274,65523,1376,6904,2610,93,391,445,7921,476,63547,1952,79,1781,1759,1611,3029,5374,3125,5345,3235,19376,14084,10941,3058,2872,1970,36563,35810,3073,11051,679,3559,10582,3241,7496,306,19001,9086,8570,9954,38336,1508,763,10838,7607,1586,5547,2085,866,1184,4269,6000,956,2560,4833,33622,5759,6672,2191,10445,701,6047,1258,2670,12481,2809,7969,1132,4157,8919,3810,5168,5526,2836,8587,5544,2043,235
830,2286,17601,21260,5704,13082,11492,8405,15892,10024,9279,1262,1108,3950,12665,3666,80855,1417,9228,711,96,507,537,10377,398,81140,3006,68,2059,2006,2074,3433,5652,3814,5653,3796,22354,18989,17054,3594,4066,2435,51366,42466,3603,12177,568,4135,15327,4950,8671,371,22576,13026,11011,11827,43992,2060,613,15411,11788,901,6808,886,822,1494,4728,8383,1172,2302,5371,44645,6466,9292,4324,11271,433,7015,1703,3050,18436,3092,11651,900,5652,11477,4607,7889,6453,4534,10891,6381,3717,196
832,2277,17172,50234,6767,12813,10926,9032,34917,10483,8009,1272,1021,3584,9800,3460,93660,1676,6314,3033,69,431,834,11874,49,89377,2955,70,2202,2328,2963,4839,5860,3086,5122,4290,33083,18684,14448,3151,3158,2066,57939,62415,3547,13456,967,7094,13072,3799,7938,323,32681,11282,8532,10967,54161,1833,1407,14790,10272,1860,8254,3118,1100,1576,4774,8668,1714,3154,5052,51862,6575,7646,2818,11892,889,6137,2190,3259,19499,2969,11201,1962,7850,12152,6082,7023,7037,3673,10929,6536,3106,201
834,2553,21238,31302,6957,16146,11408,11871,30407,12871,10115,1554,1151,3713,11616,3808,90875,2475,8016,2774,103,485,636,12791,371,88797,3773,73,2250,2447,2983,4777,7276,4870,6945,4626,23093,23120,18307,5146,4306,3097,53405,54837,4040,14551,957,5122,16104,3517,9062,372,21933,13734,12290,15077,56585,2057,1334,17533,11006,1962,8452,3843,1068,1541,5391,8794,1565,3566,5967,47367,7647,10345,3362,12067,991,7285,2356,3712,22120,3705,12157,2051,7454,14114,6084,7193,8047,4653,12317,7273,3396,280
835,2972,17629,19924,6718,15320,11546,9690,16921,11773,8009,1286,981,3891,10287,4054,98020,1656,9653,2995,94,574,725,11597,286,94247,2634,78,1991,2151,2694,3597,5543,3768,6293,3482,26699,18594,15100,3638,4147,1987,54828,50941,3832,14915,1006,4449,15153,4440,8879,405,24133,11443,11471,12259,52881,1887,947,13088,11129,1827,9053,2376,1110,1916,4833,8681,1698,3097,6123,45806,7534,9466,3201,10757,1005,7771,1852,3039,18982,3040,13158,1756,7296,14233,3745,6687,6770,3570,11286,6766,3204,220
836,2774,18571,38559,7522,15099,12109,10631,31846,11072,9045,1267,1087,3703,11820,3758,94532,1903,9776,3860,91,502,604,11978,113,87451,2889,76,2105,2362,2691,3606,6319,3941,6873,3962,23303,18940,15113,3813,3506,2953,56189,48713,3865,15513,1015,5385,15902,4058,10638,366,20888,14382,12560,12127,48455,2146,1717,16132,11969,1925,9872,3106,1125,1805,4739,9009,1680,2777,5413,49562,7904,10167,3008,11782,1120,7928,2175,3550,20275,2662,12305,2271,8115,14458,4328,7102,7605,4612,11632,6742,2752,210
839,1746,13500,16060,5572,8967,8947,6796,16292,8719,7566,965,777,2597,8431,2704,62948,1307,7617,2676,77,390,473,7545,233,59480,1977,48,1518,1561,2451,2309,3803,2780,4958,2781,17016,14037,10653,2684,2869,1888,38142,38516,3480,9644,807,2729,9575,2755,6283,263,16723,7837,7630,8133,34843,1456,1069,11292,7840,1171,5394,1898,940,1180,3328,7228,1361,2592,3899,36360,5177,6654,2194,9273,817,5956,1641,2402,15956,1965,8375,1702,6704,8437,3192,5410,5957,3003,8381,4587,1717,177
841,2112,16026,10514,6930,11107,10093,8554,9904,10349,8138,1125,878,3264,9617,3148,72237,1326,7818,2525,79,428,605,9725,295,71205,2326,65,1774,1941,3043,4274,4000,2946,6632,3153,21305,17682,11737,3038,2871,2261,42523,38819,3518,11959,826,5038,12002,2572,7116,362,20276,8880,9163,9204,38282,1731,1335,11443,10229,1531,8755,1930,769,1500,3893,8036,1562,3166,4989,38992,7229,6988,2563,10321,762,5542,1543,2779,17956,2925,9702,1775,6408,11481,3543,6357,5279,2985,9391,5524,2070,211
842,2442,15019,26625,7460,14588,13203,8977,16513,11788,10350,1426,1082,4351,10734,4138,85599,2050,9470,4900,110,542,708,10933,384,79965,3295,73,2030,2075,3805,4196,5906,3540,6960,4429,24850,19066,16391,3623,4758,3017,53630,51795,4222,15072,1050,5274,15922,4398,8231,394,21571,12639,11700,12354,51508,2165,1297,16616,11595,2292,8476,3484,1495,2447,4686,11259,2143,3741,5341,46051,7914,8531,3713,12767,998,7284,2559,3448,22928,4369,12463,2225,7372,14816,5665,9536,8192,5003,15079,6465,3152,185
843,2835,16190,42972,7341,13605,11995,11261,32347,11993,5757,1203,941,3765,10736,3550,95871,1690,9053,3884,74,436,784,12008,338,90682,2777,84,2130,2077,2771,3495,5254,3936,7528,3758,28130,18302,15510,3690,3626,2886,55123,54822,3921,12958,1040,4382,16660,3979,7408,335,30624,13569,11059,12813,51507,2210,1305,14734,12279,2019,9781,3077,1167,1542,4016,9218,1631,2855,4828,50455,7998,8183,3291,11732,1041,6518,2222,3070,22166,2797,10624,1996,8876,13305,5085,6802,6436,4286,13695,6208,2475,203
844,1978,15390,48160,5682,11496,10292,9780,31468,9146,5812,994,769,2880,9793,2846,90380,1151,6275,3597,65,434,468,9801,111,91384,2743,50,1778,1950,2643,3804,4660,2293,5510,3323,26233,14190,11786,2376,3218,1977,49003,50352,3281,9443,534,4150,11342,2850,5759,283,24460,8926,9774,9244,49025,1768,1597,9697,9432,993,5887,1536,692,1310,4952,8009,1638,2168,3866,43199,5636,6853,2739,8866,551,6264,2015,2583,18203,1696,9687,1213,5063,10844,3658,5294,7357,3709,9170,5230,1949,242
845,2286,19459,57571,6508,12305,11920,10082,60793,10972,8617,1408,1102,3789,12128,3980,106055,1885,9467,2950,103,516,523,13131,430,99848,2575,93,2210,2499,2500,3629,7006,2927,5873,4471,30990,20545,12726,2081,4021,2438,61510,57312,3185,15154,1069,6618,16590,3892,8907,381,26250,13526,10760,11877,61744,1802,1612,16255,11073,2235,10131,3094,1599,1850,4513,9390,2454,3201,6154,57056,6492,9332,3308,12748,1048,8434,2447,3749,22330,3285,11133,1840,6495,12881,4154,6882,7088,4551,11582,7325,3117,217
850,2077,14177,15622,7388,11808,10876,9393,15066,11440,7706,1210,998,3725,8656,3435,78375,1219,8429,2100,86,407,535,9515,321,77160,3055,66,1921,1976,1361,3493,5941,3500,6526,3736,22604,17159,13980,3564,4444,2623,44901,42904,3740,13547,699,4596,14242,4936,7997,326,24240,9388,10132,10279,47377,1826,716,13370,9461,1318,7204,1866,852,1580,4071,6965,1067,2450,5254,41104,7212,7502,2842,10341,687,7674,1651,2969,16311,3159,11532,1124,4779,10950,5566,7231,7322,3921,9739,6423,3080,203
851,2291,14093,10693,7469,12905,10415,8303,8159,10159,8142,1433,1191,4078,10162,4035,85169,1744,7626,3075,113,631,640,10259,417,81846,2538,78,2192,2362,4171,3450,5725,3760,6010,3998,24665,16206,11981,3735,3223,2049,56590,48854,3852,12074,993,4698,12313,2782,7967,426,21567,11421,9099,9348,46214,1744,1300,13318,10210,1866,6731,2128,1113,1719,3649,8998,1507,3799,5504,48405,6994,8302,3117,10272,1023,6850,2186,3299,19094,2375,11473,1992,7184,12971,4220,6943,7618,4653,9778,6623,1935,258
852,2198,15366,13321,6075,10851,9468,7901,10400,9370,7071,1135,919,3225,8844,3195,72442,1315,8820,2096,79,500,432,10044,270,70042,2497,59,1688,1779,1669,3116,4122,3006,5430,3341,23000,15912,11907,3145,3535,2164,45567,44056,3228,10259,537,3493,11415,3671,7045,311,24171,9100,7348,7919,41373,1465,765,11567,8474,964,5843,2161,731,1102,3408,8226,1110,1799,4233,42560,5909,7875,2504,10331,517,5876,1501,2894,16514,1815,9195,1169,5671,9174,4368,4739,6228,3670,9128,5240,2526,177
853,2222,13406,26214,6563,10133,9956,7495,25004,10422,7585,1260,987,3859,9527,3827,82883,1391,6618,3494,71,480,625,9801,78,77917,2278,54,2150,2196,2452,3393,4412,3944,5698,3513,25006,16267,10285,3950,3360,1980,46871,51831,2446,11553,1130,4657,11403,3298,6390,404,22519,10107,9375,9044,45996,1745,1873,9680,9843,2425,6717,3278,1347,1525,3257,8171,1846,2345,4415,40338,6751,7095,2408,10988,1275,6108,1808,3101,17742,2952,9658,1726,7305,10632,3267,6670,6429,3670,9408,5497,2267,111
855,3511,18093,30478,7650,12912,12739,10613,24389,11840,8642,1408,1154,4243,12174,3978,91204,1795,7783,4300,86,567,550,11789,323,89670,4052,83,2200,2216,3205,4259,5821,3958,5770,3884,22378,19384,13425,4090,4061,2915,49031,45539,3049,15337,1133,6106,14676,4662,8321,403,22457,11431,12582,11965,44858,2856,1595,15356,13135,2210,9598,2511,1575,1183,5302,9911,2070,4049,6404,43823,8142,7922,3528,11187,1123,6084,2094,3412,23005,2910,12294,2134,7968,12722,4891,7321,6621,3974,10032,7259,2883,226
856,2947,20398,28757,8104,16352,13389,10032,26849,13013,8458,1297,1061,4179,12523,3875,100004,2117,7478,3389,111,596,606,12269,369,96321,2799,87,2079,2062,3358,4810,6095,4159,6593,4011,21632,22476,14475,3909,5043,2622,58940,55130,4527,17049,873,3890,14693,3892,10053,431,23879,12970,11878,12754,53254,2764,1252,15658,13774,1888,7862,2928,1102,1434,4928,9687,1657,3560,5904,53265,8919,10048,2962,12511,890,7597,2364,3329,18199,2850,13336,1823,6921,15278,4391,7926,8673,5877,13279,7084,3615,224
860,2033,12896,27884,5356,8712,11343,8035,25968,8285,5635,1049,825,3181,7613,3027,80330,1532,7721,1819,71,404,442,10696,436,76149,2467,60,1716,1862,2324,4240,4814,2764,5891,3328,25399,14290,11435,2494,3009,1532,51553,52548,2093,9626,622,4802,10079,3222,6191,255,22774,9130,9052,8500,49402,1126,576,11322,9823,804,4457,1911,901,1313,3202,8016,1596,2477,4328,46120,5992,6294,3586,9479,516,5817,1731,2785,13836,2829,10848,850,4735,7277,3918,6189,6397,3391,9813,5436,2635,160
861,1583,13854,30826,5300,10947,9765,8156,30562,9924,5881,1368,1012,3410,6581,3368,86881,1693,7983,1544,80,398,484,10540,364,85406,3022,58,1996,2020,2565,3013,5928,2448,4422,4370,27496,11884,13902,2307,3553,2086,53633,63169,3602,8472,702,4259,10056,3394,5037,242,28081,13114,6022,8798,59318,1030,1310,11145,8650,1634,7058,1901,917,1024,3841,7845,1613,2791,4319,49714,6097,9054,2799,8506,616,6800,1950,3553,13560,2144,10046,1031,5690,7577,4215,6601,7608,3850,11403,5886,2189,202
862,2255,16687,14040,6606,12161,11183,8983,11563,10018,7738,1217,962,3436,10937,3296,79233,1392,8183,2995,104,529,541,10066,367,76407,2596,70,1846,1910,2731,3449,5731,3405,6335,3283,24723,17073,13089,3317,3390,2569,45897,41729,2781,12881,766,4970,15544,3514,7737,370,22070,9425,11787,9185,41565,1688,843,11609,10128,803,7303,1186,809,1979,4239,7571,1371,2810,5491,38715,7597,7832,3009,10668,775,5746,2112,2764,19221,2709,11571,1533,7618,12268,4381,6343,6553,4345,10867,6071,2766,240
863,2238,18979,45888,6864,14096,10940,9113,34160,9749,7903,1343,1032,3749,11159,3580,79928,1636,9266,3351,88,424,523,11313,180,77479,2757,67,2041,2095,2862,3509,5147,3299,5861,3916,21696,19795,16903,3021,3221,2715,50475,48088,3642,13408,877,4579,15994,3428,8185,330,18685,10782,12047,9412,46928,1526,1593,12988,9440,2275,9521,2356,1142,1420,3514,10289,2115,3062,4749,46328,7263,8810,3231,9609,1026,7036,2260,3287,19703,2550,11999,1641,7668,12727,3376,6891,6688,4085,11165,6277,2112,199
865,2810,19875,54611,7033,15242,13469,10834,42172,15671,11817,1441,1191,4476,14116,4145,109196,2067,8338,4597,99,486,813,12705,208,108896,3829,74,2521,2579,3706,4145,7916,4269,7169,5034,29899,20894,20880,4075,5488,3853,63020,64647,3483,15492,1209,5397,15866,4594,10937,352,28171,12536,10624,10843,65152,2436,2152,19090,13470,3138,10109,3448,1438,2437,5915,10960,2420,4193,6087,55827,7489,9255,4086,14505,1150,9829,2786,4065,26004,4150,16692,2139,9368,12229,5562,8683,8431,5537,14923,8099,3150,230
866,1714,13837,16811,6280,11667,8062,7443,15933,10419,7128,1160,940,3476,8561,3378,72584,1619,8787,3326,83,405,478,8910,279,69012,2108,65,1855,1971,2836,3256,5271,2967,6029,3417,20937,16695,12131,2977,3488,2231,44830,43373,3133,11435,840,4362,12048,3411,7782,310,21356,11965,8599,10723,41886,1402,1042,12098,8245,1826,7425,1994,989,1618,3850,7902,1753,3167,5152,38755,6651,9413,2356,10956,880,6266,1845,2829,19113,2739,9990,1735,5831,10467,3660,6303,6558,3676,9252,5792,2184,161
867,2418,15635,53188,6209,10918,12014,9025,51026,11459,8901,1141,882,3477,10195,3330,83124,1802,7705,3865,77,423,646,10751,137,83849,2669,62,1940,1783,3011,3693,6100,2788,5677,3820,27779,18470,13699,2575,3749,2148,51709,50895,2165,13265,1091,5325,14432,2801,8895,319,24159,12804,11323,10314,53382,1876,2061,13110,11552,2216,8556,3114,1304,1742,4322,9033,2096,3510,4329,44142,6675,8847,3193,10560,1077,7149,2216,3010,18838,4089,6296,1699,7629,11185,3464,6146,6561,3587,11071,5656,2047,105
869,1978,14285,20498,5280,11035,9856,7017,18800,9729,7418,1131,938,2864,8754,2893,65453,1095,5934,3553,88,400,403,7688,300,61522,1823,61,1500,1617,2029,3243,4139,2868,5696,3265,17038,15731,10020,2957,2882,1702,38691,38237,3199,11157,601,3437,11192,2357,6294,272,18315,9326,8064,8808,37248,1615,982,10140,8969,1477,8091,2105,781,1322,3573,6698,971,1941,4466,35528,5697,8241,2599,9493,618,5314,1443,2762,16784,2412,9246,1349,6596,10505,4213,4472,5839,3351,10950,5655,2005,172
872,3406,19869,13193,8006,16822,13620,9885,13601,10762,10727,1274,1034,3883,14557,3833,99648,1575,8989,3797,100,562,668,12684,212,93478,2850,69,2063,2111,3622,4755,5609,3957,7447,3801,22758,23539,15702,3889,3956,2582,53248,52351,5564,18212,1151,4986,17188,3884,10884,409,21051,12593,13647,12311,49966,2428,1327,15924,12260,2122,9390,2876,1161,2137,5071,10679,1719,3534,5666,46765,8385,8917,4182,12680,977,7380,2298,3271,23780,3379,11617,2194,8968,17095,4980,8103,7555,4883,12616,6363,2915,246
873,2375,14872,19119,6724,10394,10231,7430,16110,9479,6547,1193,955,3351,9570,3157,76432,1385,6821,3349,87,476,524,8605,413,75514,2194,71,1777,1872,2565,2983,4101,3117,4713,3580,21731,15591,9606,3167,2791,1827,42926,39239,2570,11022,657,3553,11906,3065,6261,358,20694,8670,9193,9284,40937,1841,1270,10687,9768,1632,6768,1829,876,824,3052,6385,1622,2615,4483,39605,6860,6160,2883,9850,697,4769,1738,3010,15483,1596,9056,1415,5395,9485,3895,5503,6438,3337,9834,5617,2399,167
874,2150,18232,12099,7887,13241,10851,9064,9526,13268,7845,1300,1014,3784,11762,3475,88363,1606,6965,2875,107,560,611,9589,322,85975,2437,79,1984,1999,2901,4378,5485,3648,6846,3507,25862,19107,11230,3175,4835,2153,46394,47453,3938,13136,972,4529,13105,4031,9165,389,26578,9592,11078,11012,45724,1702,1512,12409,11460,1770,6589,3104,1258,1701,5160,8654,1925,3748,5689,43962,9004,7908,3079,11969,854,7015,1963,3125,17262,2757,12762,1388,6136,12999,4608,8476,7775,5772,10790,6374,3408,263
880,2592,13883,54116,6254,10907,11722,9101,40142,8450,6717,1154,902,3576,9465,3500,86592,1503,8692,3294,63,432,563,9370,177,82906,2206,49,2154,2356,2114,2760,5157,3207,5286,3819,23680,15876,12628,3005,3563,1787,51014,53120,3515,11645,791,3528,13853,3918,6747,308,22868,9159,9719,9127,57197,1840,1495,12004,10716,2241,7476,3407,1089,1617,3727,8412,1731,2942,4531,48580,6067,7107,3017,9552,826,6409,2293,3154,18218,2209,8181,1529,7687,11159,4881,5975,6491,3989,11220,5578,2510,17
883,2073,16642,23334,6725,11659,9454,9078,19259,9885,8344,1067,929,3500,9688,3494,74913,1603,10223,2705,103,614,714,9739,324,74221,2518,66,2009,2108,3406,3581,6004,4009,7389,3118,22253,17291,14902,3974,3759,1823,50428,50148,3792,13444,716,4619,13830,3027,9511,376,20059,12848,10723,9907,48366,1729,999,16536,9501,954,7618,2095,733,1780,5712,10236,1493,3282,5049,46496,6502,8495,3224,9568,816,6809,2508,2823,19937,3403,12926,1537,6515,14011,3379,6557,8165,4112,11787,6212,2703,226
884,2194,15319,14614,7142,11666,10959,8180,14041,9361,6662,1037,825,3311,10109,3168,73777,1373,8047,3628,95,532,560,10129,400,69558,2106,61,1742,1759,2128,3424,4465,3090,5881,3136,23664,15847,12222,3111,3167,1737,47746,42214,3677,12824,831,4537,12850,2894,7205,359,22114,9792,8190,9991,43055,1737,1320,12230,9794,2059,6946,3866,1274,1242,4462,7460,2179,2727,4431,43868,7058,6589,2600,9821,904,5568,1788,2623,17029,2447,10118,1482,5544,10067,4232,6103,5507,2980,8953,5538,3042,233
886,2529,14949,12634,8274,12399,11178,8565,9499,10249,8155,1048,850,3103,9611,3136,75844,1591,7726,3230,102,450,744,9779,336,75985,2681,76,1744,1815,3772,3874,5833,2975,5842,3197,21508,17735,11592,3052,3719,2709,43772,44449,3223,13360,1133,5147,14594,3376,7236,362,21833,10141,9599,11408,43184,2040,1854,12037,10829,2475,8512,3206,1203,1659,4924,8248,1839,3469,4784,40833,8240,7852,2930,10831,1179,6501,2367,2696,20930,2793,10480,2059,6992,12351,4171,5493,7302,4433,11897,5385,2197,191
887,2066,16731,20421,6126,13520,10059,10471,18357,11717,7250,1205,912,3215,11826,3366,79246,1729,7934,2804,81,432,515,11868,262,78890,2903,55,1849,1872,2228,3431,5907,3401,5288,3695,22517,17920,15646,3268,3563,2139,48289,44507,4381,12785,719,5012,13362,3124,8329,284,20749,11906,10589,10304,43739,2055,1418,14535,9768,1719,6374,2539,991,1632,4265,8357,1428,2905,4994,41378,6206,8295,3027,11510,713,6382,1877,2910,19039,2807,12222,1531,6675,12610,3881,6339,5711,3841,9072,6132,2425,225
889,1572,12796,40422,4450,12187,8371,9037,38254,8854,6729,983,740,2868,7745,2876,76133,1125,11069,3280,66,456,610,11103,276,70190,2223,65,1730,1862,2212,3244,5239,3145,4251,3394,21813,15384,11692,3456,2660,2348,50585,52622,3603,11845,751,3939,11175,2596,6341,305,18751,10622,7963,10408,55499,1388,1222,14664,8034,1892,7344,2962,973,1487,2503,7888,1416,2447,4407,46627,4768,9700,2675,8365,699,7496,1509,2815,17227,2635,7670,995,6203,10919,3439,5603,5804,3450,9462,6100,1747,214
890,2470,16864,13562,7829,14709,10509,10397,15938,11368,8464,1223,978,3601,10187,3518,72597,1519,8139,3872,86,440,551,12026,333,71578,2582,79,1926,1974,2998,4984,6352,3151,5449,3287,18566,21045,12819,3122,3882,2217,38367,42866,3496,14350,938,5611,15529,4274,7647,349,19024,11014,11099,12556,40775,2306,1150,14200,10654,1969,9119,2624,910,1753,4829,9184,1553,3292,5213,36953,7551,9013,3019,11516,942,7420,1667,2733,21461,3329,9373,1863,7268,13482,5202,6489,7131,4371,11608,5951,3338,243
891,2780,13243,31044,6557,7903,10686,8812,24207,8718,7019,1183,879,3158,7928,3241,92821,1293,6235,2454,68,486,512,10673,306,87610,2467,49,1964,2197,2713,3142,4348,3480,5074,3465,26443,16008,11713,3593,5176,2143,50797,50990,2408,8226,731,5128,8349,4153,5118,359,26411,7832,8075,9189,49287,1791,833,10468,9842,770,4460,1568,741,1086,4782,6090,1288,2685,4774,43085,6302,5791,3975,12178,480,4951,1726,3192,14205,1688,9743,958,4364,7263,3649,5190,5485,4324,8559,6188,2228,159
892,2449,17752,14667,7163,12863,11014,8114,20690,10656,7865,1163,945,3478,10150,3369,75426,1526,7928,3522,69,540,593,10517,332,72341,1876,64,1934,1892,2419,3647,5002,3629,5456,3395,20435,18125,14698,3389,3497,1888,45228,43504,4073,12759,890,4992,12906,4104,7217,354,20505,10783,10396,11190,42334,1908,1754,13178,9533,1730,6120,2827,888,1641,4393,7912,1540,3222,4917,40148,7277,8422,2389,11071,956,6669,1806,2940,19000,2603,10200,1558,6411,12309,4091,6342,6175,3635,9752,5658,2757,152
896,2920,19343,31326,9321,14456,12570,10191,27174,12364,8225,1292,1090,3860,11380,3772,95408,1607,10775,3883,79,454,785,11383,421,94571,4044,86,2274,2241,3322,4699,6833,3704,7472,4181,32112,20349,15690,4039,4330,2865,59173,52663,5080,15511,854,5255,16737,3735,8964,366,27090,11488,12350,11198,53791,2125,1572,14393,11694,1563,10667,1959,1185,2410,5866,11308,2120,3125,5146,51470,8831,7880,4529,11662,858,7979,2068,3306,23881,4120,12348,1906,8627,14834,4131,7970,7701,4468,12833,6621,2533,183
898,2829,14576,20665,6372,11373,11929,8510,18542,10010,9050,1191,870,3194,9235,3446,86734,1728,7937,4833,94,492,562,11178,258,80932,2343,64,1827,1910,3066,3412,5231,2901,5152,3664,24198,17348,12901,3046,3391,2274,47918,46665,3519,12464,737,3663,13292,2887,8442,345,21214,9743,10807,10506,44995,2106,1619,12199,10951,2282,8428,3120,1071,1992,3156,9387,1834,2687,4966,42950,6241,7074,3086,12151,701,6212,2063,2961,19178,2476,11475,1637,8496,12746,4717,6740,6809,3592,9874,5799,2115,151
899,2117,13624,24400,6737,10686,9203,9086,19126,9632,7066,1105,878,3850,8162,3810,68091,1609,7424,2946,84,461,622,9828,275,65331,2333,56,1995,2075,2471,3159,4840,3729,4628,2817,21450,15094,12423,3645,2573,2064,37424,40593,2379,10443,829,3458,12949,2757,7345,361,19319,8244,8153,9067,40369,1521,1370,11069,9113,1641,6915,2521,1049,1191,2676,7637,1579,2823,4774,34073,6597,6120,2188,9894,915,5269,1627,2459,16032,3108,9758,1801,6480,10320,4135,4943,5078,3047,8012,5147,2348,193
904,3062,18860,43546,7324,14766,11815,11118,19911,14761,9544,1381,1057,3831,10978,3608,92572,1628,9491,3354,83,545,687,13057,348,86897,3095,68,2059,2280,3178,4254,8645,3786,6035,4109,32608,21594,18954,3563,4960,2387,57717,53843,4197,15195,895,6366,14099,3208,10216,399,25811,14792,10993,11986,53379,2184,1863,18578,11546,2019,7277,2788,1425,2155,5439,9606,2231,3491,5192,49509,7817,8521,3010,13943,1004,7622,2014,3354,18815,3698,11080,1805,6675,14519,4451,8872,8108,5466,11165,6805,2810,235
906,2020,17008,9679,6609,13258,11081,8612,10776,11007,8606,1208,938,3672,10640,3503,77829,1624,7380,2936,107,418,492,10281,384,76048,2079,72,1828,1764,2487,3979,5201,3406,5401,3284,18893,19904,14716,3102,4424,2241,45240,38868,3591,13218,787,4309,12475,3127,8709,339,18310,11775,10230,12294,40756,1739,928,12849,9915,1910,8372,2376,970,1479,4262,7156,1394,3628,5651,40444,7227,8790,2973,10814,841,7437,1774,2890,16325,3038,11058,1377,6036,11652,2912,5477,7176,4267,10413,6218,3344,201
907,1951,12562,22654,6455,9909,9330,8498,20723,8668,6880,990,773,2829,8879,2822,62382,1629,8170,4516,83,420,666,9199,352,62127,2289,61,1648,1605,2890,2860,4550,2756,4898,3009,21634,15823,10852,2784,2984,2155,40813,42180,3002,12184,950,3723,12386,4300,6293,266,20220,9422,9053,8551,39767,1390,1381,11253,8536,1485,6670,3154,1012,1283,3755,7487,1937,3290,4426,39298,6639,6816,2670,8910,946,5307,1634,2536,15978,1951,9309,1518,6682,11137,2941,5338,5796,3545,9241,5222,2486,139
908,2729,14803,30605,7660,13372,12840,10439,22326,12603,8441,1293,979,3930,10741,3856,83611,1830,8494,2891,99,529,654,10812,479,81381,3235,68,1809,1945,3784,4336,6251,3387,6168,3807,23234,17858,14880,3441,4751,2980,49940,53535,3592,14825,933,5359,16576,4215,7924,352,22807,11413,10679,10861,49237,2179,1401,14439,11671,2470,7962,2697,1279,2318,5099,9379,1757,3825,5305,42305,7335,8510,3409,11335,951,7913,2359,3298,24281,2753,12355,1909,9586,12234,3619,7684,8782,5536,11179,6628,3416,211
